case_id,track_id,selected_feature,grouped_shap_value
case_011,6tDDoYIxWvMLTdKpjFkc1B,duration_log,-0.017540546134114265
case_011,6tDDoYIxWvMLTdKpjFkc1B,explicit,-0.012966029318022265
case_011,6tDDoYIxWvMLTdKpjFkc1B,duration_squared,-0.006623403634876013
case_017,46doqU89HXCjtvNJnC7P5v,release_year,13.82221794128418
case_017,46doqU89HXCjtvNJnC7P5v,speechiness_explicit,4.500270843505859
case_017,46doqU89HXCjtvNJnC7P5v,acousticness,3.0196573734283447
case_017,46doqU89HXCjtvNJnC7P5v,loudness,2.3814430236816406
case_017,46doqU89HXCjtvNJnC7P5v,key,1.7667112410999835
case_017,46doqU89HXCjtvNJnC7P5v,loudness_energy,1.1596415042877197
case_017,46doqU89HXCjtvNJnC7P5v,decade,1.036392092704773
case_017,46doqU89HXCjtvNJnC7P5v,energy,0.8039105534553528
case_017,46doqU89HXCjtvNJnC7P5v,duration_min,0.7414352893829346
case_017,46doqU89HXCjtvNJnC7P5v,tempo,-0.62641441822052
case_017,46doqU89HXCjtvNJnC7P5v,energy_danceability,0.4431523382663727
case_017,46doqU89HXCjtvNJnC7P5v,valence,0.44192004203796387
case_017,46doqU89HXCjtvNJnC7P5v,explicit,0.422119508497417
case_017,46doqU89HXCjtvNJnC7P5v,release_precision,0.406884653493762
case_017,46doqU89HXCjtvNJnC7P5v,mode,-0.33442658744752407
case_017,46doqU89HXCjtvNJnC7P5v,liveness,0.3082607388496399
case_017,46doqU89HXCjtvNJnC7P5v,danceability,-0.2988857626914978
case_017,46doqU89HXCjtvNJnC7P5v,energy_valence,0.23536190390586853
case_017,46doqU89HXCjtvNJnC7P5v,release_month_sin,-0.1697893589735031
case_017,46doqU89HXCjtvNJnC7P5v,release_month_cos,-0.1519434005022049
case_017,46doqU89HXCjtvNJnC7P5v,instrumentalness,0.1503494679927826
case_017,46doqU89HXCjtvNJnC7P5v,speechiness,-0.11742385476827621
case_017,46doqU89HXCjtvNJnC7P5v,duration_log,0.11338575929403305
case_017,46doqU89HXCjtvNJnC7P5v,acousticness_instrumentalness,0.11112796515226364
case_017,46doqU89HXCjtvNJnC7P5v,release_month,-0.08956358581781387
case_017,46doqU89HXCjtvNJnC7P5v,danceability_valence,0.08652910590171814
case_017,46doqU89HXCjtvNJnC7P5v,year_in_decade,0.05447715148329735
case_017,46doqU89HXCjtvNJnC7P5v,time_signature,-0.031128552418522304
case_017,46doqU89HXCjtvNJnC7P5v,energy_liveness,-0.012103608809411526
case_017,46doqU89HXCjtvNJnC7P5v,tempo_danceability,0.0017276990693062544
case_017,46doqU89HXCjtvNJnC7P5v,duration_squared,0.00013494634185917675
case_018,1QCpd9PQP7msvshreAaRyg,release_year,12.829681396484375
case_018,1QCpd9PQP7msvshreAaRyg,speechiness_explicit,6.188307285308838
case_018,1QCpd9PQP7msvshreAaRyg,acousticness,2.838857412338257
case_018,1QCpd9PQP7msvshreAaRyg,loudness,2.353053092956543
case_018,1QCpd9PQP7msvshreAaRyg,loudness_energy,1.1021552085876465
case_018,1QCpd9PQP7msvshreAaRyg,decade,0.9399710297584534
case_018,1QCpd9PQP7msvshreAaRyg,duration_min,0.8679456114768982
case_018,1QCpd9PQP7msvshreAaRyg,release_month,0.7256019711494446
case_018,1QCpd9PQP7msvshreAaRyg,release_month_sin,0.49316728115081787
case_018,1QCpd9PQP7msvshreAaRyg,energy,0.48838916420936584
case_018,1QCpd9PQP7msvshreAaRyg,explicit,0.47894109471235424
case_018,1QCpd9PQP7msvshreAaRyg,year_in_decade,-0.468974232673645
case_018,1QCpd9PQP7msvshreAaRyg,tempo,-0.42460355162620544
case_018,1QCpd9PQP7msvshreAaRyg,release_precision,0.41442225500941277
case_018,1QCpd9PQP7msvshreAaRyg,mode,-0.3213104996830225
case_018,1QCpd9PQP7msvshreAaRyg,instrumentalness,0.26542434096336365
case_018,1QCpd9PQP7msvshreAaRyg,speechiness,-0.25320708751678467
case_018,1QCpd9PQP7msvshreAaRyg,energy_valence,0.17642535269260406
case_018,1QCpd9PQP7msvshreAaRyg,energy_danceability,0.1598585695028305
case_018,1QCpd9PQP7msvshreAaRyg,danceability_valence,-0.15031541883945465
case_018,1QCpd9PQP7msvshreAaRyg,acousticness_instrumentalness,0.14579199254512787
case_018,1QCpd9PQP7msvshreAaRyg,key,-0.16845678072422743
case_018,1QCpd9PQP7msvshreAaRyg,valence,0.12843433022499084
case_018,1QCpd9PQP7msvshreAaRyg,duration_log,0.07924670726060867
case_018,1QCpd9PQP7msvshreAaRyg,liveness,-0.059154197573661804
case_018,1QCpd9PQP7msvshreAaRyg,tempo_danceability,0.05634177476167679
case_018,1QCpd9PQP7msvshreAaRyg,release_month_cos,0.04929725453257561
case_018,1QCpd9PQP7msvshreAaRyg,energy_liveness,0.018917212262749672
case_018,1QCpd9PQP7msvshreAaRyg,time_signature,0.02845190717744117
case_018,1QCpd9PQP7msvshreAaRyg,danceability,-0.0060241445899009705
case_018,1QCpd9PQP7msvshreAaRyg,duration_squared,0.00015232933219522238
case_019,3zXZ606TUZE8WBbGppX82E,release_year,14.298755645751953
case_019,3zXZ606TUZE8WBbGppX82E,speechiness_explicit,5.444655418395996
case_019,3zXZ606TUZE8WBbGppX82E,loudness,2.499119997024536
case_019,3zXZ606TUZE8WBbGppX82E,acousticness,1.3348312377929688
case_019,3zXZ606TUZE8WBbGppX82E,key,1.1841112383408472
case_019,3zXZ606TUZE8WBbGppX82E,decade,1.0189380645751953
case_019,3zXZ606TUZE8WBbGppX82E,loudness_energy,0.7947008609771729
case_019,3zXZ606TUZE8WBbGppX82E,duration_min,0.6814451217651367
case_019,3zXZ606TUZE8WBbGppX82E,valence,0.5393016934394836
case_019,3zXZ606TUZE8WBbGppX82E,explicit,0.41487241815775633
case_019,3zXZ606TUZE8WBbGppX82E,tempo,-0.40324410796165466
case_019,3zXZ606TUZE8WBbGppX82E,danceability,-0.38907167315483093
case_019,3zXZ606TUZE8WBbGppX82E,speechiness,-0.3843343257904053
case_019,3zXZ606TUZE8WBbGppX82E,energy_danceability,0.3382728099822998
case_019,3zXZ606TUZE8WBbGppX82E,release_precision,0.4011493902653456
case_019,3zXZ606TUZE8WBbGppX82E,energy_valence,0.30230584740638733
case_019,3zXZ606TUZE8WBbGppX82E,release_month,-0.27855655550956726
case_019,3zXZ606TUZE8WBbGppX82E,energy,0.23771390318870544
case_019,3zXZ606TUZE8WBbGppX82E,liveness,-0.18111422657966614
case_019,3zXZ606TUZE8WBbGppX82E,mode,0.17743668146431446
case_019,3zXZ606TUZE8WBbGppX82E,release_month_sin,-0.14985938370227814
case_019,3zXZ606TUZE8WBbGppX82E,year_in_decade,0.14038659632205963
case_019,3zXZ606TUZE8WBbGppX82E,duration_log,0.09051042795181274
case_019,3zXZ606TUZE8WBbGppX82E,tempo_danceability,-0.07278084009885788
case_019,3zXZ606TUZE8WBbGppX82E,energy_liveness,-0.06481274217367172
case_019,3zXZ606TUZE8WBbGppX82E,release_month_cos,-0.061344508081674576
case_019,3zXZ606TUZE8WBbGppX82E,acousticness_instrumentalness,0.02457832172513008
case_019,3zXZ606TUZE8WBbGppX82E,instrumentalness,0.023694034665822983
case_019,3zXZ606TUZE8WBbGppX82E,danceability_valence,0.010258547961711884
case_019,3zXZ606TUZE8WBbGppX82E,time_signature,0.0027972612115263473
case_019,3zXZ606TUZE8WBbGppX82E,duration_squared,0.0023442795500159264
case_020,68NZfXQQVNa59N422unllk,release_year,13.809808731079102
case_020,68NZfXQQVNa59N422unllk,speechiness_explicit,5.365510940551758
case_020,68NZfXQQVNa59N422unllk,loudness,1.9065834283828735
case_020,68NZfXQQVNa59N422unllk,acousticness,1.4353032112121582
case_020,68NZfXQQVNa59N422unllk,decade,0.9917659759521484
case_020,68NZfXQQVNa59N422unllk,duration_min,-0.9814506769180298
case_020,68NZfXQQVNa59N422unllk,release_month_sin,0.9668853282928467
case_020,68NZfXQQVNa59N422unllk,loudness_energy,0.8211482763290405
case_020,68NZfXQQVNa59N422unllk,release_month_cos,0.5511999130249023
case_020,68NZfXQQVNa59N422unllk,explicit,0.49332920741289854
case_020,68NZfXQQVNa59N422unllk,tempo,0.46086230874061584
case_020,68NZfXQQVNa59N422unllk,release_precision,0.4568941881880164
case_020,68NZfXQQVNa59N422unllk,energy,0.31424787640571594
case_020,68NZfXQQVNa59N422unllk,key,0.2939576453063637
case_020,68NZfXQQVNa59N422unllk,danceability,0.21849673986434937
case_020,68NZfXQQVNa59N422unllk,mode,-0.21857940591871738
case_020,68NZfXQQVNa59N422unllk,year_in_decade,0.15704350173473358
case_020,68NZfXQQVNa59N422unllk,release_month,0.15608221292495728
case_020,68NZfXQQVNa59N422unllk,liveness,0.10983619838953018
case_020,68NZfXQQVNa59N422unllk,instrumentalness,-0.10555852949619293
case_020,68NZfXQQVNa59N422unllk,energy_danceability,0.0888192281126976
case_020,68NZfXQQVNa59N422unllk,speechiness,-0.07628881186246872
case_020,68NZfXQQVNa59N422unllk,tempo_danceability,-0.07080233097076416
case_020,68NZfXQQVNa59N422unllk,energy_valence,0.06732945144176483
case_020,68NZfXQQVNa59N422unllk,time_signature,0.07374845651793294
case_020,68NZfXQQVNa59N422unllk,duration_log,-0.03817884251475334
case_020,68NZfXQQVNa59N422unllk,acousticness_instrumentalness,-0.03532705828547478
case_020,68NZfXQQVNa59N422unllk,energy_liveness,-0.013277249410748482
case_020,68NZfXQQVNa59N422unllk,valence,-0.012729799374938011
case_020,68NZfXQQVNa59N422unllk,danceability_valence,0.009952794760465622
case_020,68NZfXQQVNa59N422unllk,duration_squared,-0.002023169072344899
case_021,7HOkU7ho6zlFufUdpNEQ89,release_year,12.42241382598877
case_021,7HOkU7ho6zlFufUdpNEQ89,speechiness_explicit,5.286067008972168
case_021,7HOkU7ho6zlFufUdpNEQ89,acousticness,2.32409930229187
case_021,7HOkU7ho6zlFufUdpNEQ89,loudness,1.819076657295227
case_021,7HOkU7ho6zlFufUdpNEQ89,duration_min,1.64533269405365
case_021,7HOkU7ho6zlFufUdpNEQ89,loudness_energy,1.0068339109420776
case_021,7HOkU7ho6zlFufUdpNEQ89,decade,0.9331285357475281
case_021,7HOkU7ho6zlFufUdpNEQ89,tempo,-0.4796443283557892
case_021,7HOkU7ho6zlFufUdpNEQ89,explicit,0.4300421593943611
case_021,7HOkU7ho6zlFufUdpNEQ89,release_precision,0.4365939679555595
case_021,7HOkU7ho6zlFufUdpNEQ89,instrumentalness,0.30374643206596375
case_021,7HOkU7ho6zlFufUdpNEQ89,release_month,0.30011945962905884
case_021,7HOkU7ho6zlFufUdpNEQ89,danceability,0.2653985917568207
case_021,7HOkU7ho6zlFufUdpNEQ89,year_in_decade,-0.21608364582061768
case_021,7HOkU7ho6zlFufUdpNEQ89,energy_danceability,0.21184921264648438
case_021,7HOkU7ho6zlFufUdpNEQ89,mode,-0.27020515128970146
case_021,7HOkU7ho6zlFufUdpNEQ89,key,-0.1803517946973443
case_021,7HOkU7ho6zlFufUdpNEQ89,duration_log,0.1640312522649765
case_021,7HOkU7ho6zlFufUdpNEQ89,valence,0.1620994657278061
case_021,7HOkU7ho6zlFufUdpNEQ89,speechiness,-0.16098621487617493
case_021,7HOkU7ho6zlFufUdpNEQ89,tempo_danceability,0.1149115189909935
case_021,7HOkU7ho6zlFufUdpNEQ89,release_month_sin,-0.11114611476659775
case_021,7HOkU7ho6zlFufUdpNEQ89,liveness,0.08851355314254761
case_021,7HOkU7ho6zlFufUdpNEQ89,energy_valence,0.07281142473220825
case_021,7HOkU7ho6zlFufUdpNEQ89,release_month_cos,0.06635697931051254
case_021,7HOkU7ho6zlFufUdpNEQ89,time_signature,0.08724343715948635
case_021,7HOkU7ho6zlFufUdpNEQ89,energy,0.0567585751414299
case_021,7HOkU7ho6zlFufUdpNEQ89,acousticness_instrumentalness,0.05145275965332985
case_021,7HOkU7ho6zlFufUdpNEQ89,energy_liveness,-0.049483999609947205
case_021,7HOkU7ho6zlFufUdpNEQ89,duration_squared,0.00915452465415001
case_021,7HOkU7ho6zlFufUdpNEQ89,danceability_valence,-0.00018715084297582507
case_022,4iJyoBOLtHqaGxP12qzhQI,release_year,13.047013282775879
case_022,4iJyoBOLtHqaGxP12qzhQI,speechiness_explicit,2.9281482696533203
case_022,4iJyoBOLtHqaGxP12qzhQI,decade,1.0206425189971924
case_022,4iJyoBOLtHqaGxP12qzhQI,acousticness,0.5978885293006897
case_022,4iJyoBOLtHqaGxP12qzhQI,tempo,0.5480900406837463
case_022,4iJyoBOLtHqaGxP12qzhQI,release_month_sin,0.4256918728351593
case_022,4iJyoBOLtHqaGxP12qzhQI,explicit,0.4173458917066455
case_022,4iJyoBOLtHqaGxP12qzhQI,speechiness,-0.3975858688354492
case_022,4iJyoBOLtHqaGxP12qzhQI,energy_danceability,0.37621718645095825
case_022,4iJyoBOLtHqaGxP12qzhQI,key,-0.38923073280602694
case_022,4iJyoBOLtHqaGxP12qzhQI,release_precision,0.39215411245822906
case_022,4iJyoBOLtHqaGxP12qzhQI,release_month_cos,0.2401939034461975
case_022,4iJyoBOLtHqaGxP12qzhQI,danceability,0.21836304664611816
case_022,4iJyoBOLtHqaGxP12qzhQI,duration_min,-0.2152606099843979
case_022,4iJyoBOLtHqaGxP12qzhQI,mode,0.2119989227503538
case_022,4iJyoBOLtHqaGxP12qzhQI,loudness_energy,0.19934923946857452
case_022,4iJyoBOLtHqaGxP12qzhQI,tempo_danceability,0.1520143300294876
case_022,4iJyoBOLtHqaGxP12qzhQI,energy_valence,0.14839012920856476
case_022,4iJyoBOLtHqaGxP12qzhQI,year_in_decade,-0.1384696215391159
case_022,4iJyoBOLtHqaGxP12qzhQI,valence,0.1184915155172348
case_022,4iJyoBOLtHqaGxP12qzhQI,release_month,0.08560489863157272
case_022,4iJyoBOLtHqaGxP12qzhQI,duration_log,-0.07890663295984268
case_022,4iJyoBOLtHqaGxP12qzhQI,loudness,0.0725296139717102
case_022,4iJyoBOLtHqaGxP12qzhQI,acousticness_instrumentalness,0.06747964024543762
case_022,4iJyoBOLtHqaGxP12qzhQI,energy,0.0674261599779129
case_022,4iJyoBOLtHqaGxP12qzhQI,instrumentalness,-0.06048029661178589
case_022,4iJyoBOLtHqaGxP12qzhQI,time_signature,0.06732587686838087
case_022,4iJyoBOLtHqaGxP12qzhQI,energy_liveness,-0.013841320760548115
case_022,4iJyoBOLtHqaGxP12qzhQI,danceability_valence,-0.009072837419807911
case_022,4iJyoBOLtHqaGxP12qzhQI,liveness,-0.008575058542191982
case_022,4iJyoBOLtHqaGxP12qzhQI,duration_squared,0.0007796026766300201
case_023,7lPN2DXiMsVn7XUKtOW1CS,release_year,13.145747184753418
case_023,7lPN2DXiMsVn7XUKtOW1CS,speechiness_explicit,2.7167272567749023
case_023,7lPN2DXiMsVn7XUKtOW1CS,decade,1.0434545278549194
case_023,7lPN2DXiMsVn7XUKtOW1CS,loudness,-1.000654697418213
case_023,7lPN2DXiMsVn7XUKtOW1CS,acousticness,-0.9158602952957153
case_023,7lPN2DXiMsVn7XUKtOW1CS,loudness_energy,0.6426328420639038
case_023,7lPN2DXiMsVn7XUKtOW1CS,duration_min,0.4472731053829193
case_023,7lPN2DXiMsVn7XUKtOW1CS,valence,0.3993782699108124
case_023,7lPN2DXiMsVn7XUKtOW1CS,explicit,0.3619199290915276
case_023,7lPN2DXiMsVn7XUKtOW1CS,release_month,-0.3272198438644409
case_023,7lPN2DXiMsVn7XUKtOW1CS,energy_valence,0.30831021070480347
case_023,7lPN2DXiMsVn7XUKtOW1CS,release_precision,0.38300208281725645
case_023,7lPN2DXiMsVn7XUKtOW1CS,year_in_decade,0.28812822699546814
case_023,7lPN2DXiMsVn7XUKtOW1CS,mode,0.267420313321054
case_023,7lPN2DXiMsVn7XUKtOW1CS,tempo,-0.2525347173213959
case_023,7lPN2DXiMsVn7XUKtOW1CS,speechiness,-0.21087151765823364
case_023,7lPN2DXiMsVn7XUKtOW1CS,liveness,0.17949889600276947
case_023,7lPN2DXiMsVn7XUKtOW1CS,key,0.14342274609953165
case_023,7lPN2DXiMsVn7XUKtOW1CS,release_month_sin,-0.11759892106056213
case_023,7lPN2DXiMsVn7XUKtOW1CS,danceability,-0.08558088541030884
case_023,7lPN2DXiMsVn7XUKtOW1CS,tempo_danceability,0.0704123005270958
case_023,7lPN2DXiMsVn7XUKtOW1CS,energy,-0.06987246125936508
case_023,7lPN2DXiMsVn7XUKtOW1CS,danceability_valence,0.06607509404420853
case_023,7lPN2DXiMsVn7XUKtOW1CS,energy_liveness,-0.058888327330350876
case_023,7lPN2DXiMsVn7XUKtOW1CS,acousticness_instrumentalness,0.03138189762830734
case_023,7lPN2DXiMsVn7XUKtOW1CS,release_month_cos,-0.028709974139928818
case_023,7lPN2DXiMsVn7XUKtOW1CS,time_signature,0.009529003525130975
case_023,7lPN2DXiMsVn7XUKtOW1CS,instrumentalness,-0.020404640585184097
case_023,7lPN2DXiMsVn7XUKtOW1CS,duration_log,0.006071055773645639
case_023,7lPN2DXiMsVn7XUKtOW1CS,duration_squared,0.003458508988842368
case_023,7lPN2DXiMsVn7XUKtOW1CS,energy_danceability,0.001564808189868927
case_025,00Kih9a1Wff2K1aILudPXF,release_year,8.653422355651855
case_025,00Kih9a1Wff2K1aILudPXF,acousticness,1.0735348463058472
case_025,00Kih9a1Wff2K1aILudPXF,duration_min,0.9945579767227173
case_025,00Kih9a1Wff2K1aILudPXF,loudness,-0.7908168435096741
case_025,00Kih9a1Wff2K1aILudPXF,loudness_energy,-0.6297110915184021
case_025,00Kih9a1Wff2K1aILudPXF,decade,0.5748292803764343
case_025,00Kih9a1Wff2K1aILudPXF,release_month_sin,0.4721008539199829
case_025,00Kih9a1Wff2K1aILudPXF,tempo,0.4254741668701172
case_025,00Kih9a1Wff2K1aILudPXF,release_month,0.3956202566623688
case_025,00Kih9a1Wff2K1aILudPXF,key,0.38186361180851236
case_025,00Kih9a1Wff2K1aILudPXF,energy_danceability,0.3170875310897827
case_025,00Kih9a1Wff2K1aILudPXF,danceability,0.3156962990760803
case_025,00Kih9a1Wff2K1aILudPXF,instrumentalness,0.31058159470558167
case_025,00Kih9a1Wff2K1aILudPXF,speechiness,0.31044307351112366
case_025,00Kih9a1Wff2K1aILudPXF,liveness,0.21779775619506836
case_025,00Kih9a1Wff2K1aILudPXF,year_in_decade,-0.1930474042892456
case_025,00Kih9a1Wff2K1aILudPXF,duration_log,0.13358569145202637
case_025,00Kih9a1Wff2K1aILudPXF,speechiness_explicit,-0.10034245997667313
case_025,00Kih9a1Wff2K1aILudPXF,mode,0.08134760521352291
case_025,00Kih9a1Wff2K1aILudPXF,time_signature,0.1265772649931023
case_025,00Kih9a1Wff2K1aILudPXF,energy,-0.09006225317716599
case_025,00Kih9a1Wff2K1aILudPXF,acousticness_instrumentalness,0.055467139929533005
case_025,00Kih9a1Wff2K1aILudPXF,release_precision,0.09237966500222683
case_025,00Kih9a1Wff2K1aILudPXF,tempo_danceability,-0.04944617673754692
case_025,00Kih9a1Wff2K1aILudPXF,energy_liveness,-0.030394718050956726
case_025,00Kih9a1Wff2K1aILudPXF,valence,-0.02729228511452675
case_025,00Kih9a1Wff2K1aILudPXF,release_month_cos,0.02561306767165661
case_025,00Kih9a1Wff2K1aILudPXF,danceability_valence,-0.016140075400471687
case_025,00Kih9a1Wff2K1aILudPXF,explicit,-0.007633925387608542
case_025,00Kih9a1Wff2K1aILudPXF,duration_squared,0.0028986618854105473
case_025,00Kih9a1Wff2K1aILudPXF,energy_valence,-0.00021700840443372726
case_026,00MGf5IXCqJrlnNEz0O86w,release_year,13.912353515625
case_026,00MGf5IXCqJrlnNEz0O86w,speechiness_explicit,3.7559468746185303
case_026,00MGf5IXCqJrlnNEz0O86w,loudness,1.2912782430648804
case_026,00MGf5IXCqJrlnNEz0O86w,decade,0.9665811061859131
case_026,00MGf5IXCqJrlnNEz0O86w,duration_min,-0.6602185964584351
case_026,00MGf5IXCqJrlnNEz0O86w,acousticness,0.5631628036499023
case_026,00MGf5IXCqJrlnNEz0O86w,tempo,-0.5225285291671753
case_026,00MGf5IXCqJrlnNEz0O86w,explicit,0.4127411646768451
case_026,00MGf5IXCqJrlnNEz0O86w,release_precision,0.49139939108863473
case_026,00MGf5IXCqJrlnNEz0O86w,release_month,-0.3523640036582947
case_026,00MGf5IXCqJrlnNEz0O86w,speechiness,-0.27563321590423584
case_026,00MGf5IXCqJrlnNEz0O86w,energy_danceability,0.23254866898059845
case_026,00MGf5IXCqJrlnNEz0O86w,mode,0.2430544663220644
case_026,00MGf5IXCqJrlnNEz0O86w,danceability,-0.19617348909378052
case_026,00MGf5IXCqJrlnNEz0O86w,release_month_sin,-0.18365636467933655
case_026,00MGf5IXCqJrlnNEz0O86w,liveness,-0.15941637754440308
case_026,00MGf5IXCqJrlnNEz0O86w,key,-0.25035602803109214
case_026,00MGf5IXCqJrlnNEz0O86w,energy,0.1407036930322647
case_026,00MGf5IXCqJrlnNEz0O86w,energy_valence,0.11622218787670135
case_026,00MGf5IXCqJrlnNEz0O86w,acousticness_instrumentalness,0.11467774212360382
case_026,00MGf5IXCqJrlnNEz0O86w,tempo_danceability,0.10763297975063324
case_026,00MGf5IXCqJrlnNEz0O86w,loudness_energy,0.09530124068260193
case_026,00MGf5IXCqJrlnNEz0O86w,duration_log,-0.09028049558401108
case_026,00MGf5IXCqJrlnNEz0O86w,energy_liveness,0.08604100346565247
case_026,00MGf5IXCqJrlnNEz0O86w,valence,0.08057557046413422
case_026,00MGf5IXCqJrlnNEz0O86w,danceability_valence,-0.07233361154794693
case_026,00MGf5IXCqJrlnNEz0O86w,instrumentalness,0.06772960722446442
case_026,00MGf5IXCqJrlnNEz0O86w,year_in_decade,0.0551997646689415
case_026,00MGf5IXCqJrlnNEz0O86w,release_month_cos,0.03504977375268936
case_026,00MGf5IXCqJrlnNEz0O86w,time_signature,-0.001187019935969147
case_026,00MGf5IXCqJrlnNEz0O86w,duration_squared,-0.0036382293328642845
case_027,00OQsMilg3NJQ365MDUnFJ,release_year,7.880022048950195
case_027,00OQsMilg3NJQ365MDUnFJ,liveness,-5.104875087738037
case_027,00OQsMilg3NJQ365MDUnFJ,acousticness_instrumentalness,-1.783517599105835
case_027,00OQsMilg3NJQ365MDUnFJ,acousticness,-1.6300489902496338
case_027,00OQsMilg3NJQ365MDUnFJ,speechiness,-1.1811907291412354
case_027,00OQsMilg3NJQ365MDUnFJ,loudness,-1.065487027168274
case_027,00OQsMilg3NJQ365MDUnFJ,loudness_energy,1.0391777753829956
case_027,00OQsMilg3NJQ365MDUnFJ,instrumentalness,-0.9091126322746277
case_027,00OQsMilg3NJQ365MDUnFJ,decade,0.6750419735908508
case_027,00OQsMilg3NJQ365MDUnFJ,energy_valence,0.445428729057312
case_027,00OQsMilg3NJQ365MDUnFJ,tempo,-0.34415537118911743
case_027,00OQsMilg3NJQ365MDUnFJ,release_month,-0.3309538662433624
case_027,00OQsMilg3NJQ365MDUnFJ,danceability,-0.3092186748981476
case_027,00OQsMilg3NJQ365MDUnFJ,energy_liveness,-0.2623572051525116
case_027,00OQsMilg3NJQ365MDUnFJ,energy_danceability,-0.18616722524166107
case_027,00OQsMilg3NJQ365MDUnFJ,tempo_danceability,-0.15364646911621094
case_027,00OQsMilg3NJQ365MDUnFJ,speechiness_explicit,-0.12275835126638412
case_027,00OQsMilg3NJQ365MDUnFJ,time_signature,-0.1765145317592669
case_027,00OQsMilg3NJQ365MDUnFJ,danceability_valence,-0.11743983626365662
case_027,00OQsMilg3NJQ365MDUnFJ,release_month_sin,-0.11575719714164734
case_027,00OQsMilg3NJQ365MDUnFJ,mode,0.12374942004680634
case_027,00OQsMilg3NJQ365MDUnFJ,key,-0.015820747255929746
case_027,00OQsMilg3NJQ365MDUnFJ,duration_min,-0.05657454580068588
case_027,00OQsMilg3NJQ365MDUnFJ,release_precision,0.0456700895447284
case_027,00OQsMilg3NJQ365MDUnFJ,duration_squared,-0.044561926275491714
case_027,00OQsMilg3NJQ365MDUnFJ,energy,-0.04014738276600838
case_027,00OQsMilg3NJQ365MDUnFJ,release_month_cos,-0.03943181782960892
case_027,00OQsMilg3NJQ365MDUnFJ,year_in_decade,0.03477746248245239
case_027,00OQsMilg3NJQ365MDUnFJ,explicit,-0.018428918170570796
case_027,00OQsMilg3NJQ365MDUnFJ,valence,-0.01712822914123535
case_027,00OQsMilg3NJQ365MDUnFJ,duration_log,0.005553824827075005
