case_id,track_id,transformed_feature,selected_feature,raw_feature_family,feature_value,shap_value,direction,mapping_status
case_021,7HOkU7ho6zlFufUdpNEQ89,release_month_sin,release_month_sin,release_month,0.49999999999999994,-0.11114611476659775,DECREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,release_precision_year,release_precision,release_precision,0.0,0.09892816841602325,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,liveness,liveness,liveness,0.147,0.08851355314254761,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,energy_valence,energy_valence,energy×valence,0.265938,0.07281142473220825,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,release_month_cos,release_month_cos,release_month,-0.8660254037844387,0.06635697931051254,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,mode_1,mode,mode,0.0,-0.05996466800570488,DECREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,time_signature_4.0,time_signature,time_signature,1.0,0.05940912291407585,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,energy,energy,energy,0.698,0.0567585751414299,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,key_1,key,key,0.0,-0.056668397039175034,DECREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,key_0,key,key,0.0,0.05499953776597977,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,acousticness_instrumentalness,acousticness_instrumentalness,acousticness×instrumentalness,0.0013469200000000001,0.05145275965332985,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,energy_liveness,energy_liveness,energy×liveness,0.10260599999999999,-0.049483999609947205,DECREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,key_7,key,key,0.0,0.04196273162961006,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,key_8,key,key,0.0,-0.04039718955755234,DECREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,key_2,key,key,0.0,0.03717073053121567,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,time_signature_3.0,time_signature,time_signature,0.0,0.026971925050020218,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,key_6,key,key,0.0,-0.019048385322093964,DECREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,key_11,key,key,0.0,-0.014749990776181221,DECREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,key_3,key,key,0.0,-0.011651725508272648,DECREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,duration_squared,duration_squared,duration_min,45.5625,0.00915452465415001,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,key_4,key,key,0.0,0.008396632969379425,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,release_precision_month,release_precision,release_precision,0.0,-0.005542185623198748,DECREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,key_10,key,key,0.0,-0.004107301123440266,DECREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,explicit_True,explicit,explicit,1.0,0.0012345729628577828,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,time_signature_1.0,time_signature,time_signature,0.0,0.0008706659427843988,INCREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,key_5,key,key,0.0,-0.0002933526411652565,DECREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,danceability_valence,danceability_valence,danceability×valence,0.271272,-0.00018715084297582507,DECREASE_PREDICTION,MAPPED
case_021,7HOkU7ho6zlFufUdpNEQ89,time_signature_5.0,time_signature,time_signature,0.0,-8.27674739412032e-06,DECREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,release_year,release_year,release_year,2021.0,13.047013282775879,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,speechiness_explicit,speechiness_explicit,speechiness×explicit,0.119,2.9281482696533203,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,decade,decade,decade,2020.0,1.0206425189971924,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,acousticness,acousticness,acousticness,0.321,0.5978885293006897,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,tempo,tempo,tempo,90.03,0.5480900406837463,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,release_month_sin,release_month_sin,release_month,1.0,0.4256918728351593,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,explicit_False,explicit,explicit,0.0,0.4168042838573456,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,speechiness,speechiness,speechiness,0.119,-0.3975858688354492,DECREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,energy_danceability,energy_danceability,energy×danceability,0.471192,0.37621718645095825,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,key_0,key,key,1.0,-0.3322318494319916,DECREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,release_precision_day,release_precision,release_precision,1.0,0.31615149974823,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,release_month_cos,release_month_cos,release_month,6.123233995736766e-17,0.2401939034461975,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,danceability,danceability,danceability,0.677,0.21836304664611816,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,duration_min,duration_min,duration_min,3.3014,-0.2152606099843979,DECREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,mode_0,mode,mode,0.0,0.19985166192054749,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,loudness_energy,loudness_energy,loudness×energy,-4.301976,0.19934923946857452,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,tempo_danceability,tempo_danceability,tempo×danceability,60.95031,0.1520143300294876,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,energy_valence,energy_valence,energy×valence,0.322944,0.14839012920856476,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,year_in_decade,year_in_decade,release_year,1.0,-0.1384696215391159,DECREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,valence,valence,valence,0.464,0.1184915155172348,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,release_month,release_month,release_month,3.0,0.08560489863157272,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,release_precision_year,release_precision,release_precision,0.0,0.08453616499900818,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,duration_log,duration_log,duration_min,1.4589405511047446,-0.07890663295984268,DECREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,loudness,loudness,loudness,-6.181,0.0725296139717102,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,acousticness_instrumentalness,acousticness_instrumentalness,acousticness×instrumentalness,0.0,0.06747964024543762,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,energy,energy,energy,0.696,0.0674261599779129,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,instrumentalness,instrumentalness,instrumentalness,0.0,-0.06048029661178589,DECREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,time_signature_4.0,time_signature,time_signature,1.0,0.04604101553559303,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,key_1,key,key,0.0,-0.03710068017244339,DECREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,key_6,key,key,0.0,-0.028125161305069923,DECREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,time_signature_3.0,time_signature,time_signature,0.0,0.022099774330854416,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,key_2,key,key,0.0,0.021860962733626366,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,key_11,key,key,0.0,-0.014588229358196259,DECREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,energy_liveness,energy_liveness,energy×liveness,0.29231999999999997,-0.013841320760548115,DECREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,key_7,key,key,0.0,0.012348541058599949,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,mode_1,mode,mode,1.0,0.012147260829806328,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,key_9,key,key,0.0,0.011727258563041687,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,key_8,key,key,0.0,-0.010921784676611423,DECREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,danceability_valence,danceability_valence,danceability×valence,0.314128,-0.009072837419807911,DECREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,liveness,liveness,liveness,0.42,-0.008575058542191982,DECREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,release_precision_month,release_precision,release_precision,0.0,-0.008533552289009094,DECREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,key_3,key,key,0.0,-0.004642714746296406,DECREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,key_10,key,key,0.0,-0.004303030204027891,DECREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,key_4,key,key,0.0,-0.0029237819835543633,DECREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,time_signature_1.0,time_signature,time_signature,0.0,-0.000820230518002063,DECREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,duration_squared,duration_squared,duration_min,10.899241960000001,0.0007796026766300201,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,explicit_True,explicit,explicit,1.0,0.0005416078492999077,INCREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,key_5,key,key,0.0,-0.00033026328310370445,DECREASE_PREDICTION,MAPPED
case_022,4iJyoBOLtHqaGxP12qzhQI,time_signature_5.0,time_signature,time_signature,0.0,5.317519935488235e-06,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,release_year,release_year,release_year,2021.0,13.145747184753418,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,speechiness_explicit,speechiness_explicit,speechiness×explicit,0.0601,2.7167272567749023,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,decade,decade,decade,2020.0,1.0434545278549194,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,loudness,loudness,loudness,-8.761,-1.000654697418213,DECREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,acousticness,acousticness,acousticness,0.721,-0.9158602952957153,DECREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,loudness_energy,loudness_energy,loudness×energy,-3.8197959999999997,0.6426328420639038,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,duration_min,duration_min,duration_min,4.0336,0.4472731053829193,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,valence,valence,valence,0.132,0.3993782699108124,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,explicit_False,explicit,explicit,0.0,0.3618263006210327,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,release_month,release_month,release_month,1.0,-0.3272198438644409,DECREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,energy_valence,energy_valence,energy×valence,0.057552000000000006,0.30831021070480347,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,release_precision_day,release_precision,release_precision,1.0,0.2943948209285736,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,year_in_decade,year_in_decade,release_year,1.0,0.28812822699546814,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,mode_0,mode,mode,0.0,0.25332534313201904,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,tempo,tempo,tempo,143.874,-0.2525347173213959,DECREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,speechiness,speechiness,speechiness,0.0601,-0.21087151765823364,DECREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,liveness,liveness,liveness,0.105,0.17949889600276947,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,key_10,key,key,1.0,0.12632983922958374,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,release_month_sin,release_month_sin,release_month,0.49999999999999994,-0.11759892106056213,DECREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,release_precision_year,release_precision,release_precision,0.0,0.09924080967903137,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,danceability,danceability,danceability,0.585,-0.08558088541030884,DECREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,tempo_danceability,tempo_danceability,tempo×danceability,84.16628999999999,0.0704123005270958,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,energy,energy,energy,0.436,-0.06987246125936508,DECREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,danceability_valence,danceability_valence,danceability×valence,0.07722,0.06607509404420853,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,energy_liveness,energy_liveness,energy×liveness,0.04578,-0.058888327330350876,DECREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,key_1,key,key,0.0,-0.056809913367033005,DECREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,key_8,key,key,0.0,-0.05246717110276222,DECREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,key_0,key,key,0.0,0.044467851519584656,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,key_2,key,key,0.0,0.03665834665298462,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,key_7,key,key,0.0,0.036348097026348114,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,acousticness_instrumentalness,acousticness_instrumentalness,acousticness×instrumentalness,9.4451e-06,0.03138189762830734,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,release_month_cos,release_month_cos,release_month,0.8660254037844387,-0.028709974139928818,DECREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,time_signature_4.0,time_signature,time_signature,1.0,0.020621443167328835,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,instrumentalness,instrumentalness,instrumentalness,1.31e-05,-0.020404640585184097,DECREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,key_9,key,key,0.0,0.0149052944034338,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,mode_1,mode,mode,1.0,0.014094970189034939,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,time_signature_3.0,time_signature,time_signature,0.0,-0.011062775738537312,DECREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,release_precision_month,release_precision,release_precision,0.0,-0.01063354779034853,DECREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,key_11,key,key,0.0,-0.009979507885873318,DECREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,key_4,key,key,0.0,0.008480560034513474,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,duration_log,duration_log,duration_min,1.6161354338818217,0.006071055773645639,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,key_6,key,key,0.0,-0.005694856867194176,DECREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,key_5,key,key,0.0,0.00458470918238163,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,duration_squared,duration_squared,duration_min,16.269928959999998,0.003458508988842368,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,key_3,key,key,0.0,-0.0034005027264356613,DECREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,energy_danceability,energy_danceability,energy×danceability,0.25506,0.001564808189868927,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,explicit_True,explicit,explicit,1.0,9.362847049487755e-05,INCREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,time_signature_1.0,time_signature,time_signature,0.0,-3.560653203749098e-05,DECREASE_PREDICTION,MAPPED
case_023,7lPN2DXiMsVn7XUKtOW1CS,time_signature_5.0,time_signature,time_signature,0.0,5.942628376942594e-06,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,release_year,release_year,release_year,2016.0,8.653422355651855,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,acousticness,acousticness,acousticness,0.0077,1.0735348463058472,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,duration_min,duration_min,duration_min,6.2,0.9945579767227173,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,loudness,loudness,loudness,-12.49,-0.7908168435096741,DECREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,loudness_energy,loudness_energy,loudness×energy,-7.7687800000000005,-0.6297110915184021,DECREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,decade,decade,decade,2010.0,0.5748292803764343,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,release_month_sin,release_month_sin,release_month,-1.0,0.4721008539199829,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,tempo,tempo,tempo,99.976,0.4254741668701172,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,release_month,release_month,release_month,9.0,0.3956202566623688,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,key_8,key,key,1.0,0.3910415768623352,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,energy_danceability,energy_danceability,energy×danceability,0.42855799999999994,0.3170875310897827,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,danceability,danceability,danceability,0.689,0.3156962990760803,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,instrumentalness,instrumentalness,instrumentalness,0.01,0.31058159470558167,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,speechiness,speechiness,speechiness,0.033,0.31044307351112366,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,liveness,liveness,liveness,0.127,0.21779775619506836,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,year_in_decade,year_in_decade,release_year,6.0,-0.1930474042892456,DECREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,duration_log,duration_log,duration_min,1.9740810260220096,0.13358569145202637,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,speechiness_explicit,speechiness_explicit,speechiness×explicit,0.0,-0.10034245997667313,DECREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,mode_0,mode,mode,0.0,0.09343533217906952,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,time_signature_4.0,time_signature,time_signature,1.0,0.0914137065410614,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,energy,energy,energy,0.622,-0.09006225317716599,DECREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,key_6,key,key,0.0,-0.05955786257982254,DECREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,key_2,key,key,0.0,0.056252360343933105,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,acousticness_instrumentalness,acousticness_instrumentalness,acousticness×instrumentalness,7.7e-05,0.055467139929533005,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,key_1,key,key,0.0,-0.054191283881664276,DECREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,release_precision_year,release_precision,release_precision,0.0,0.054176539182662964,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,tempo_danceability,tempo_danceability,tempo×danceability,68.88346399999999,-0.04944617673754692,DECREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,release_precision_day,release_precision,release_precision,1.0,0.04922671243548393,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,time_signature_3.0,time_signature,time_signature,0.0,0.035141244530677795,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,key_0,key,key,0.0,0.03263705223798752,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,key_7,key,key,0.0,0.03085097298026085,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,energy_liveness,energy_liveness,energy×liveness,0.078994,-0.030394718050956726,DECREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,valence,valence,valence,0.627,-0.02729228511452675,DECREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,release_month_cos,release_month_cos,release_month,-1.8369701987210297e-16,0.02561306767165661,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,danceability_valence,danceability_valence,danceability×valence,0.43200299999999997,-0.016140075400471687,DECREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,key_11,key,key,0.0,-0.015222931280732155,DECREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,mode_1,mode,mode,1.0,-0.012087726965546608,DECREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,key_9,key,key,0.0,0.01188828144222498,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,release_precision_month,release_precision,release_precision,0.0,-0.011023586615920067,DECREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,key_3,key,key,0.0,-0.007808883674442768,DECREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,explicit_False,explicit,explicit,1.0,-0.007632000371813774,DECREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,key_10,key,key,0.0,-0.004175584297627211,DECREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,duration_squared,duration_squared,duration_min,38.440000000000005,0.0028986618854105473,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,key_5,key,key,0.0,0.0007957165944389999,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,key_4,key,key,0.0,-0.0006458029383793473,DECREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,energy_valence,energy_valence,energy×valence,0.389994,-0.00021700840443372726,DECREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,time_signature_5.0,time_signature,time_signature,0.0,8.823780081002042e-05,INCREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,time_signature_1.0,time_signature,time_signature,0.0,-6.592387944692746e-05,DECREASE_PREDICTION,MAPPED
case_025,00Kih9a1Wff2K1aILudPXF,explicit_True,explicit,explicit,0.0,-1.9250157947681146e-06,DECREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,release_year,release_year,release_year,2019.0,13.912353515625,INCREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,speechiness_explicit,speechiness_explicit,speechiness×explicit,0.0976,3.7559468746185303,INCREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,loudness,loudness,loudness,-0.314,1.2912782430648804,INCREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,decade,decade,decade,2010.0,0.9665811061859131,INCREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,duration_min,duration_min,duration_min,2.8267,-0.6602185964584351,DECREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,acousticness,acousticness,acousticness,0.255,0.5631628036499023,INCREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,tempo,tempo,tempo,150.008,-0.5225285291671753,DECREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,explicit_False,explicit,explicit,0.0,0.41219955682754517,INCREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,release_precision_day,release_precision,release_precision,1.0,0.381479948759079,INCREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,release_month,release_month,release_month,1.0,-0.3523640036582947,DECREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,speechiness,speechiness,speechiness,0.0976,-0.27563321590423584,DECREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,energy_danceability,energy_danceability,energy×danceability,0.47770799999999997,0.23254866898059845,INCREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,mode_0,mode,mode,0.0,0.2196017950773239,INCREASE_PREDICTION,MAPPED
case_026,00MGf5IXCqJrlnNEz0O86w,danceability,danceability,danceability,0.484,-0.19617348909378052,DECREASE_PREDICTION,MAPPED
